city,state,missing_kids,avg_age,avg_risk,num_hospitals,num_firestations,num_police,lat,lng,cluster
PARKER                   ,CO,2,28.0,0.0,0.0,0.0,0.0,,,1
PARKERSBURG              ,WV,1,15.0,0.0,0.0,0.0,0.0,,,1
PARKVILLE                ,MD,1,54.0,0.0,0.0,0.0,0.0,,,0
PARTLOW                  ,VA,1,28.0,0.0,0.0,0.0,0.0,,,1
PASADENA                 ,CA,3,23.333333333333332,0.0,0.0,0.0,0.0,,,1
PASADENA                 ,MD,2,41.5,0.0,0.0,0.0,0.0,,,0
PASADENA                 ,TX,4,27.5,0.0,0.0,0.0,0.0,,,1
PATERSON                 ,NJ,2,37.0,0.0,0.0,0.0,0.0,,,0
PAULS VALLEY             ,OK,1,22.0,0.0,0.0,0.0,0.0,,,1
PEA RIDGE                ,AR,1,33.0,0.0,0.0,0.0,0.0,,,1
PEARCE                   ,AZ,1,46.0,0.0,0.0,0.0,0.0,,,0
PEMBROKE PINES           ,FL,1,27.0,0.0,0.0,0.0,0.0,,,1
PENSACOLA                ,FL,6,28.833333333333332,0.0,0.0,0.0,0.0,,,1
PEORIA                   ,AZ,1,16.0,0.0,0.0,0.0,0.0,,,1
PEORIA                   ,IL,1,13.0,0.0,0.0,0.0,0.0,,,1
PERRIS                   ,CA,1,16.0,0.0,0.0,0.0,0.0,,,1
PERRYVILLE               ,MO,2,18.5,0.0,0.0,0.0,0.0,,,1
PERU                     ,NE,1,33.0,0.0,0.0,0.0,0.0,,,1
PERU                     ,NY,1,64.0,0.0,0.0,0.0,0.0,,,0
PESCADERO                ,CA,1,50.0,0.0,0.0,0.0,0.0,,,0
PETAL                    ,MS,1,49.0,0.0,0.0,0.0,0.0,,,0
PETALUMA                 ,CA,1,68.0,0.0,0.0,0.0,0.0,,,0
PFLUGERVILLE             ,TX,1,17.0,0.0,0.0,0.0,0.0,,,1
PHILADELPHIA             ,PA,30,27.033333333333335,0.0,0.0,0.0,0.0,,,2
PHOENIX                  ,AZ,44,28.90909090909091,0.0,0.0,0.0,0.0,,,2
PIEDMONT                 ,SC,1,36.0,0.0,0.0,0.0,0.0,,,0
PINE BLUFF               ,AR,1,48.0,0.0,0.0,0.0,0.0,,,0
PINE CITY                ,MN,1,37.0,0.0,0.0,0.0,0.0,,,0
PINE RIDGE               ,SD,1,16.0,0.0,0.0,0.0,0.0,,,1
PINELLAS PARK            ,FL,1,14.0,0.0,0.0,0.0,0.0,,,1
PINOLE                   ,CA,1,44.0,0.0,0.0,0.0,0.0,,,0
PITTSBURG                ,CA,1,51.0,0.0,0.0,0.0,0.0,,,0
PITTSBURGH               ,PA,8,32.5,0.0,0.0,0.0,0.0,,,1
PLACENTIA                ,CA,1,13.0,0.0,0.0,0.0,0.0,,,1
PLACERVILLE              ,CA,2,39.0,0.0,0.0,0.0,0.0,,,0
PLAINFIELD               ,IL,1,19.0,0.0,0.0,0.0,0.0,,,1
PLAINFIELD               ,NJ,1,35.0,0.0,0.0,0.0,0.0,,,1
PLANO                    ,TX,2,17.5,0.0,0.0,0.0,0.0,,,1
PLANTATION               ,FL,5,41.2,0.0,0.0,0.0,0.0,,,0
PLEASANTVILLE            ,NY,8,16.375,0.0,0.0,0.0,0.0,,,1
PLYMOUTH                 ,IN,1,16.0,0.0,0.0,0.0,0.0,,,1
POCATELLO                ,ID,1,73.0,0.0,0.0,0.0,0.0,,,0
POMONA                   ,CA,3,16.0,0.0,0.0,0.0,0.0,,,1
POMPANO BEACH            ,FL,7,55.857142857142854,0.0,0.0,0.0,0.0,,,0
PONDER                   ,TX,1,16.0,0.0,0.0,0.0,0.0,,,1
POPLAR                   ,MT,1,26.0,0.0,0.0,0.0,0.0,,,1
PORT LAVACA              ,TX,1,17.0,0.0,0.0,0.0,0.0,,,1
PORT ORCHARD             ,WA,1,55.0,0.0,0.0,0.0,0.0,,,0
PORT REPUBLIC            ,MD,1,66.0,0.0,0.0,0.0,0.0,,,0
PORT SAINT LUCIE         ,FL,4,38.0,0.0,0.0,0.0,0.0,,,0
PORT SALERNO             ,FL,1,41.0,0.0,0.0,0.0,0.0,,,0
PORT TOWNSEND            ,WA,1,55.0,0.0,0.0,0.0,0.0,,,0
PORTERVILLE              ,CA,4,20.0,0.0,0.0,0.0,0.0,,,1
PORTLAND                 ,ME,1,69.0,0.0,0.0,0.0,0.0,,,0
PORTLAND                 ,OR,14,28.785714285714285,0.0,0.0,0.0,0.0,,,1
PORTLAND                 ,TX,1,11.0,0.0,0.0,0.0,0.0,,,1
PORTSMOUTH               ,OH,1,17.0,0.0,0.0,0.0,0.0,,,1
PORTSMOUTH               ,VA,2,15.0,0.0,0.0,0.0,0.0,,,1
POST FALLS               ,ID,1,16.0,0.0,0.0,0.0,0.0,,,1
POTOSI                   ,MO,1,17.0,0.0,0.0,0.0,0.0,,,1
POTTSVILLE               ,PA,1,55.0,0.0,0.0,0.0,0.0,,,0
POUDRE PARK              ,CO,1,56.0,0.0,0.0,0.0,0.0,,,0
POUGHKEEPSIE             ,NY,1,16.0,0.0,0.0,0.0,0.0,,,1
POWELL                   ,OH,1,2.0,0.0,0.0,0.0,0.0,,,1
PROSPECT                 ,OR,1,61.0,0.0,0.0,0.0,0.0,,,0
PROVIDENCE               ,RI,2,14.5,0.0,0.0,0.0,0.0,,,1
PRUDENVILLE              ,MI,2,15.5,0.0,0.0,0.0,0.0,,,1
PUEBLO                   ,CO,3,9.666666666666666,0.0,0.0,0.0,0.0,,,1
PUNTA GORDA              ,FL,1,30.0,0.0,0.0,0.0,0.0,,,1
QUARTZ HILL              ,CA,1,16.0,0.0,0.0,0.0,0.0,,,1
QUEEN CREEK              ,AZ,4,17.5,0.0,0.0,0.0,0.0,,,1
QUEENS                   ,NY,1,39.0,0.0,0.0,0.0,0.0,,,0
QUINCY                   ,CA,1,70.0,0.0,0.0,0.0,0.0,,,0
QUINCY                   ,IL,1,17.0,0.0,0.0,0.0,0.0,,,1
QUINCY                   ,MA,1,31.0,0.0,0.0,0.0,0.0,,,1
RACINE                   ,WI,1,17.0,0.0,0.0,0.0,0.0,,,1
RADCLIFF                 ,KY,1,19.0,0.0,0.0,0.0,0.0,,,1
RAEFORD                  ,NC,2,25.5,0.0,0.0,0.0,0.0,,,1
RAHWAY                   ,NJ,2,11.0,0.0,0.0,0.0,0.0,,,1
RALEIGH                  ,NC,1,17.0,0.0,0.0,0.0,0.0,,,1
RAMONA                   ,CA,1,50.0,0.0,0.0,0.0,0.0,,,0
RANCHO CORDOVA           ,CA,1,43.0,0.0,0.0,0.0,0.0,,,0
RANCHO CUCAMONGA         ,CA,1,17.0,0.0,0.0,0.0,0.0,,,1
RANCHO SANTA MARGARITA   ,CA,1,37.0,0.0,0.0,0.0,0.0,,,0
RAPID CITY               ,SD,3,16.333333333333332,0.0,0.0,0.0,0.0,,,1
RAWLINS                  ,WY,1,66.0,0.0,0.0,0.0,0.0,,,0
RAY CITY                 ,GA,1,17.0,0.0,0.0,0.0,0.0,,,1
RAYMOND                  ,MS,1,20.0,0.0,0.0,0.0,0.0,,,1
RAYMOND                  ,WA,1,40.0,0.0,0.0,0.0,0.0,,,0
RED SPRINGS              ,NC,1,16.0,0.0,0.0,0.0,0.0,,,1
REDDING                  ,CA,4,22.75,0.0,0.0,0.0,0.0,,,1
REDMOND                  ,WA,1,8.0,0.0,0.0,0.0,0.0,,,1
REEDSBURG                ,WI,1,15.0,0.0,0.0,0.0,0.0,,,1
REIDSVILLE               ,NC,1,17.0,0.0,0.0,0.0,0.0,,,1
REISTERSTOWN             ,MD,1,15.0,0.0,0.0,0.0,0.0,,,1
RENO                     ,NV,5,39.2,0.0,0.0,0.0,0.0,,,0
RENTON                   ,WA,1,22.0,0.0,0.0,0.0,0.0,,,1
REPUBLIC                 ,MO,1,16.0,0.0,0.0,0.0,0.0,,,1
RESEDA                   ,CA,3,15.333333333333334,0.0,0.0,0.0,0.0,,,1
REVERE                   ,MA,1,61.0,0.0,0.0,0.0,0.0,,,0
REYNOLDSBURG             ,OH,1,12.0,0.0,0.0,0.0,0.0,,,1
RIALTO                   ,CA,2,16.5,0.0,0.0,0.0,0.0,,,1
RICE                     ,TX,1,22.0,0.0,0.0,0.0,0.0,,,1
RICHARDSON               ,TX,1,17.0,0.0,0.0,0.0,0.0,,,1
RICHLAND                 ,WA,1,53.0,0.0,0.0,0.0,0.0,,,0
RICHMOND                 ,MO,2,48.0,0.0,0.0,0.0,0.0,,,0
RICHMOND                 ,VA,3,25.0,0.0,0.0,0.0,0.0,,,1
RIO COMMUNITIES          ,NM,1,56.0,0.0,0.0,0.0,0.0,,,0
RIO RANCHO               ,NM,1,13.0,0.0,0.0,0.0,0.0,,,1
RIO RICO                 ,AZ,1,16.0,0.0,0.0,0.0,0.0,,,1
RISING SUN               ,IN,2,26.5,0.0,0.0,0.0,0.0,,,1
RIVERBANK                ,CA,1,15.0,0.0,0.0,0.0,0.0,,,1
RIVERDALE                ,IL,1,17.0,0.0,0.0,0.0,0.0,,,1
RIVERSIDE                ,CA,5,14.2,0.0,0.0,0.0,0.0,,,1
RIVERTON                 ,WY,2,55.0,0.0,0.0,0.0,0.0,,,0
ROANOKE                  ,VA,3,43.333333333333336,0.0,0.0,0.0,0.0,,,0
ROBERTSDALE              ,AL,1,32.0,0.0,0.0,0.0,0.0,,,1
ROBINSON TOWNSHIP        ,PA,1,63.0,0.0,0.0,0.0,0.0,,,0
ROCHESTER                ,NH,2,41.0,0.0,0.0,0.0,0.0,,,0
ROCHESTER                ,NY,4,30.75,0.0,0.0,0.0,0.0,,,1
ROCK HILL                ,SC,2,22.5,0.0,0.0,0.0,0.0,,,1
ROCKFORD                 ,AL,1,57.0,0.0,0.0,0.0,0.0,,,0
ROCKINGHAM               ,NC,1,51.0,0.0,0.0,0.0,0.0,,,0
ROCKLEDGE                ,FL,1,17.0,0.0,0.0,0.0,0.0,,,1
ROCKVILLE                ,MD,1,17.0,0.0,0.0,0.0,0.0,,,1
ROCKWELL                 ,NC,1,17.0,0.0,0.0,0.0,0.0,,,1
ROCKY FORD               ,CO,2,57.5,0.0,0.0,0.0,0.0,,,0
ROGERSVILLE              ,TN,1,9.0,0.0,0.0,0.0,0.0,,,1
ROHNERT PARK             ,CA,2,41.0,0.0,0.0,0.0,0.0,,,0
ROLLA                    ,MO,1,17.0,0.0,0.0,0.0,0.0,,,1
ROME                     ,NY,1,51.0,0.0,0.0,0.0,0.0,,,0
ROSEBORO                 ,NC,1,28.0,0.0,0.0,0.0,0.0,,,1
ROSEMEAD                 ,CA,1,60.0,0.0,0.0,0.0,0.0,,,0
ROSENBERG                ,TX,1,14.0,0.0,0.0,0.0,0.0,,,1
ROSEVILLE                ,CA,2,17.0,0.0,0.0,0.0,0.0,,,1
ROSHARON                 ,TX,1,12.0,0.0,0.0,0.0,0.0,,,1
ROSWELL                  ,NM,1,17.0,0.0,0.0,0.0,0.0,,,1
ROWLAND HEIGHTS          ,CA,2,25.0,0.0,0.0,0.0,0.0,,,1
ROY                      ,UT,1,17.0,0.0,0.0,0.0,0.0,,,1
ROYAL PALM BEACH         ,FL,1,13.0,0.0,0.0,0.0,0.0,,,1
RUNNING SPRINGS          ,CA,3,43.666666666666664,0.0,0.0,0.0,0.0,,,0
RUSSELL                  ,KS,1,34.0,0.0,0.0,0.0,0.0,,,1
RUSTON                   ,LA,1,17.0,0.0,0.0,0.0,0.0,,,1
SACRAMENTO               ,CA,14,29.857142857142858,0.0,0.0,0.0,0.0,,,1
SAHUARITA                ,AZ,1,17.0,0.0,0.0,0.0,0.0,,,1
SAINT ALBANS             ,VT,1,14.0,0.0,0.0,0.0,0.0,,,1
SAINT CHARLES            ,MI,1,17.0,0.0,0.0,0.0,0.0,,,1
SAINT CHARLES            ,MO,3,40.666666666666664,0.0,0.0,0.0,0.0,,,0
SAINT CLAIR SHORES       ,MI,1,18.0,0.0,0.0,0.0,0.0,,,1
SAINT CLOUD              ,MN,2,29.5,0.0,0.0,0.0,0.0,,,1
SAINT CROIX              ,VI,1,36.0,0.0,0.0,0.0,0.0,,,0
SAINT GEORGE             ,UT,2,33.0,0.0,0.0,0.0,0.0,,,1
SAINT IGNACE             ,MI,1,23.0,0.0,0.0,0.0,0.0,,,1
SAINT IGNATIUS           ,MT,1,47.0,0.0,0.0,0.0,0.0,,,0
SAINT JOSEPH             ,MO,2,26.5,0.0,0.0,0.0,0.0,,,1
SAINT LOUIS              ,MO,12,26.833333333333332,0.0,0.0,0.0,0.0,,,1
SAINT MARTINVILLE        ,LA,1,58.0,0.0,0.0,0.0,0.0,,,0
SAINT PAUL               ,MN,4,23.25,0.0,0.0,0.0,0.0,,,1
SAINT PETERSBURG         ,FL,1,30.0,0.0,0.0,0.0,0.0,,,1
SALEM                    ,OR,1,17.0,0.0,0.0,0.0,0.0,,,1
SALINA                   ,KS,1,16.0,0.0,0.0,0.0,0.0,,,1
SALINAS                  ,CA,1,20.0,0.0,0.0,0.0,0.0,,,1
SALISBURY                ,MD,1,61.0,0.0,0.0,0.0,0.0,,,0
SALISBURY                ,NC,1,17.0,0.0,0.0,0.0,0.0,,,1
SALLIS                   ,MS,1,15.0,0.0,0.0,0.0,0.0,,,1
SALT LAKE CITY           ,UT,7,32.857142857142854,0.0,0.0,0.0,0.0,,,1
SAN ANTONIO              ,TX,13,24.692307692307693,0.0,0.0,0.0,0.0,,,1
SAN BENITO               ,TX,2,37.0,0.0,0.0,0.0,0.0,,,0
SAN BERNARDINO           ,CA,7,26.714285714285715,0.0,0.0,0.0,0.0,,,1
SAN CLEMENTE             ,CA,1,17.0,0.0,0.0,0.0,0.0,,,1
SAN DIEGO                ,CA,13,30.846153846153847,0.0,0.0,0.0,0.0,,,1
SAN FERNANDO             ,CA,2,15.5,0.0,0.0,0.0,0.0,,,1
SAN FRANCISCO            ,CA,14,40.642857142857146,0.0,0.0,0.0,0.0,,,1
SAN JACINTO              ,CA,2,19.5,0.0,0.0,0.0,0.0,,,1
SAN JOSE                 ,CA,3,41.666666666666664,0.0,0.0,0.0,0.0,,,0
SAN JUAN                 ,  ,1,17.0,0.0,0.0,0.0,0.0,,,1
SAN JUAN                 ,PR,2,30.0,0.0,0.0,0.0,0.0,,,1
SAN JUAN                 ,TX,1,24.0,0.0,0.0,0.0,0.0,,,1
SAN LORENZO              ,PR,1,31.0,0.0,0.0,0.0,0.0,,,1
SAN LUIS OBISPO          ,CA,1,48.0,0.0,0.0,0.0,0.0,,,0
SAN MARCOS               ,CA,1,31.0,0.0,0.0,0.0,0.0,,,1
SAN MATEO                ,CA,1,66.0,0.0,0.0,0.0,0.0,,,0
SAN PABLO                ,CA,1,58.0,0.0,0.0,0.0,0.0,,,0
SAN PEDRO                ,CA,4,28.25,0.0,0.0,0.0,0.0,,,1
SAN PEDRO SULA           ,  ,1,10.0,0.0,0.0,0.0,0.0,,,1
SAN RAFAEL               ,CA,1,58.0,0.0,0.0,0.0,0.0,,,0
SAN TAN VALLEY           ,AZ,4,15.0,0.0,0.0,0.0,0.0,,,1
SANBORN TOWNSHIP         ,MI,1,57.0,0.0,0.0,0.0,0.0,,,0
SAND SPRINGS             ,OK,1,16.0,0.0,0.0,0.0,0.0,,,1
SANFORD                  ,FL,3,18.333333333333332,0.0,0.0,0.0,0.0,,,1
SANTA ANA                ,CA,8,35.75,0.0,0.0,0.0,0.0,,,1
SANTA BARBARA            ,CA,1,70.0,0.0,0.0,0.0,0.0,,,0
SANTA CLARA              ,CA,2,38.5,0.0,0.0,0.0,0.0,,,0
SANTA CLARITA            ,CA,2,40.0,0.0,0.0,0.0,0.0,,,0
SANTA CRUZ               ,CA,1,76.0,0.0,0.0,0.0,0.0,,,0
SANTA FE                 ,NM,3,24.666666666666668,0.0,0.0,0.0,0.0,,,1
SANTA FE                 ,TX,1,56.0,0.0,0.0,0.0,0.0,,,0
SANTA FE SPRINGS         ,CA,1,17.0,0.0,0.0,0.0,0.0,,,1
SANTA ISABEL             ,PR,1,37.0,0.0,0.0,0.0,0.0,,,0
SANTA MARIA              ,CA,2,21.0,0.0,0.0,0.0,0.0,,,1
SANTA ROSA               ,CA,3,58.666666666666664,0.0,0.0,0.0,0.0,,,0
SARATOGA SPRINGS         ,NY,1,52.0,0.0,0.0,0.0,0.0,,,0
SATSUMA                  ,FL,1,21.0,0.0,0.0,0.0,0.0,,,1
SAUCIER                  ,MS,1,17.0,0.0,0.0,0.0,0.0,,,1
SAVANNAH                 ,TN,1,36.0,0.0,0.0,0.0,0.0,,,0
SAWYER                   ,MI,1,58.0,0.0,0.0,0.0,0.0,,,0
SCHENECTADY              ,NY,1,68.0,0.0,0.0,0.0,0.0,,,0
SCHOFIELD BARRACKS       ,HI,1,20.0,0.0,0.0,0.0,0.0,,,1
SCOTIA                   ,NY,1,38.0,0.0,0.0,0.0,0.0,,,0
SCOTLAND NECK            ,NC,1,33.0,0.0,0.0,0.0,0.0,,,1
SCOTT CITY               ,MO,1,65.0,0.0,0.0,0.0,0.0,,,0
SCOTTSBLUFF              ,NE,1,16.0,0.0,0.0,0.0,0.0,,,1
SCOTTSDALE               ,AZ,1,19.0,0.0,0.0,0.0,0.0,,,1
SCRANTON                 ,PA,2,59.5,0.0,0.0,0.0,0.0,,,0
SEARCY                   ,AR,1,50.0,0.0,0.0,0.0,0.0,,,0
SEATTLE                  ,WA,7,40.714285714285715,0.0,0.0,0.0,0.0,,,0
SECTION                  ,AL,1,29.0,0.0,0.0,0.0,0.0,,,1
SELLS                    ,AZ,1,31.0,0.0,0.0,0.0,0.0,,,1
SELMA                    ,AL,2,25.0,0.0,0.0,0.0,0.0,,,1
SELMA                    ,OR,1,55.0,0.0,0.0,0.0,0.0,,,0
SEWARD                   ,AK,1,69.0,0.0,0.0,0.0,0.0,,,0
SHAKOPEE                 ,MN,1,16.0,0.0,0.0,0.0,0.0,,,1
SHAWNEE                  ,KS,1,43.0,0.0,0.0,0.0,0.0,,,0
SHAWNEE                  ,OK,1,58.0,0.0,0.0,0.0,0.0,,,0
SHAWNEE COUNTY           ,KS,1,49.0,0.0,0.0,0.0,0.0,,,0
SHELBY                   ,NC,1,34.0,0.0,0.0,0.0,0.0,,,1
SHELBYVILLE              ,TN,1,18.0,0.0,0.0,0.0,0.0,,,1
SHELL POINT              ,SC,1,41.0,0.0,0.0,0.0,0.0,,,0
SHIPROCK                 ,NM,1,37.0,0.0,0.0,0.0,0.0,,,0
SHIRAZ                   ,  ,1,13.0,0.0,0.0,0.0,0.0,,,1
SHOSHONE                 ,ID,1,30.0,0.0,0.0,0.0,0.0,,,1
SHREVEPORT               ,LA,2,44.0,0.0,0.0,0.0,0.0,,,0
SILVER CITY              ,NM,1,33.0,0.0,0.0,0.0,0.0,,,1
SIMI VALLEY              ,CA,2,19.0,0.0,0.0,0.0,0.0,,,1
SIOUX FALLS              ,SD,2,16.0,0.0,0.0,0.0,0.0,,,1
SISTERS                  ,OR,1,48.0,0.0,0.0,0.0,0.0,,,0
SKIDMORE                 ,MO,1,44.0,0.0,0.0,0.0,0.0,,,0
SMITHS STATION           ,AL,1,16.0,0.0,0.0,0.0,0.0,,,1
SMOAKS                   ,SC,2,10.5,0.0,0.0,0.0,0.0,,,1
SMYRNA                   ,TN,1,19.0,0.0,0.0,0.0,0.0,,,1
SNELLVILLE               ,GA,1,16.0,0.0,0.0,0.0,0.0,,,1
SNOHOMISH                ,WA,3,41.0,0.0,0.0,0.0,0.0,,,0
SOLOMONS                 ,MD,1,21.0,0.0,0.0,0.0,0.0,,,1
SOMERVILLE               ,MA,1,16.0,0.0,0.0,0.0,0.0,,,1
SOUTH BEND               ,IN,4,24.75,0.0,0.0,0.0,0.0,,,1
SOUTH BOSTON             ,VA,1,30.0,0.0,0.0,0.0,0.0,,,1
SOUTH EL MONTE           ,CA,1,11.0,0.0,0.0,0.0,0.0,,,1
SOUTH ELGIN              ,IL,1,26.0,0.0,0.0,0.0,0.0,,,1
SOUTH LAKE TAHOE         ,CA,1,43.0,0.0,0.0,0.0,0.0,,,0
SPANAWAY                 ,WA,1,61.0,0.0,0.0,0.0,0.0,,,0
SPANISH FORK             ,UT,1,45.0,0.0,0.0,0.0,0.0,,,0
SPARKS                   ,NV,1,62.0,0.0,0.0,0.0,0.0,,,0
SPARTANBURG              ,SC,1,15.0,0.0,0.0,0.0,0.0,,,1
SPLENDORA                ,TX,1,27.0,0.0,0.0,0.0,0.0,,,1
SPOKANE                  ,WA,5,29.4,0.0,0.0,0.0,0.0,,,1
SPOKANE VALLEY           ,WA,1,17.0,0.0,0.0,0.0,0.0,,,1
SPOONER                  ,WI,1,44.0,0.0,0.0,0.0,0.0,,,0
SPRING                   ,TX,3,30.0,0.0,0.0,0.0,0.0,,,1
SPRING CITY              ,PA,1,41.0,0.0,0.0,0.0,0.0,,,0
SPRING HILL              ,KS,1,17.0,0.0,0.0,0.0,0.0,,,1
SPRING LAKE              ,NC,1,41.0,0.0,0.0,0.0,0.0,,,0
SPRING VALLEY            ,CA,2,34.5,0.0,0.0,0.0,0.0,,,1
SPRINGDALE               ,AR,1,20.0,0.0,0.0,0.0,0.0,,,1
SPRINGDALE               ,PA,1,56.0,0.0,0.0,0.0,0.0,,,0
SPRINGFIELD              ,IL,1,17.0,0.0,0.0,0.0,0.0,,,1
SPRINGFIELD              ,MA,11,16.636363636363637,0.0,0.0,0.0,0.0,,,1
SPRINGFIELD              ,MO,3,39.0,0.0,0.0,0.0,0.0,,,0
SPRINGFIELD              ,OH,1,17.0,0.0,0.0,0.0,0.0,,,1
SPRINGFIELD              ,TN,1,23.0,0.0,0.0,0.0,0.0,,,1
SPRINGFIELD              ,VA,1,9.0,0.0,0.0,0.0,0.0,,,1
ST. LOUIS                ,MO,2,17.0,0.0,0.0,0.0,0.0,,,1
ST. PETERSBURG           ,FL,1,51.0,0.0,0.0,0.0,0.0,,,0
STAPLETON                ,AL,1,16.0,0.0,0.0,0.0,0.0,,,1
STATEN ISLAND            ,NY,5,46.6,0.0,0.0,0.0,0.0,,,0
STATHAM                  ,GA,1,16.0,0.0,0.0,0.0,0.0,,,1
STELLA                   ,MO,1,17.0,0.0,0.0,0.0,0.0,,,1
STERLING                 ,AK,2,57.0,0.0,0.0,0.0,0.0,,,0
STERLING                 ,IL,1,65.0,0.0,0.0,0.0,0.0,,,0
STILWELL                 ,OK,1,20.0,0.0,0.0,0.0,0.0,,,1
STOCKTON                 ,CA,6,24.833333333333332,0.0,0.0,0.0,0.0,,,1
STONE MOUNTAIN           ,GA,1,16.0,0.0,0.0,0.0,0.0,,,1
STOW                     ,MA,1,55.0,0.0,0.0,0.0,0.0,,,0
STRASBURG                ,VA,1,26.0,0.0,0.0,0.0,0.0,,,1
STURGIS                  ,MI,1,33.0,0.0,0.0,0.0,0.0,,,1
STUTTGART                ,AR,1,26.0,0.0,0.0,0.0,0.0,,,1
SUFFERN                  ,NY,1,26.0,0.0,0.0,0.0,0.0,,,1
SUMMERDALE               ,AL,1,18.0,0.0,0.0,0.0,0.0,,,1
SUMMERVILLE              ,SC,3,16.666666666666668,0.0,0.0,0.0,0.0,,,1
SUNNYVALE                ,CA,1,9.0,0.0,0.0,0.0,0.0,,,1
SURPRISE                 ,AZ,2,16.5,0.0,0.0,0.0,0.0,,,1
SUTTER CREEK             ,CA,1,22.0,0.0,0.0,0.0,0.0,,,1
SYLMAR                   ,CA,1,17.0,0.0,0.0,0.0,0.0,,,1
SYLVA                    ,NC,1,16.0,0.0,0.0,0.0,0.0,,,1
SYLVANIA                 ,GA,1,52.0,0.0,0.0,0.0,0.0,,,0
SYLVANIA                 ,OH,1,17.0,0.0,0.0,0.0,0.0,,,1
SYRACUSE                 ,NY,2,38.5,0.0,0.0,0.0,0.0,,,0
TACOMA                   ,WA,7,43.57142857142857,0.0,0.0,0.0,0.0,,,0
TAHOLAH                  ,WA,2,58.5,0.0,0.0,0.0,0.0,,,0
TALBOTT                  ,TN,1,17.0,0.0,0.0,0.0,0.0,,,1
TALLAHASSEE              ,FL,4,28.75,0.0,0.0,0.0,0.0,,,1
TAMARAC                  ,FL,1,17.0,0.0,0.0,0.0,0.0,,,1
TAMAROA                  ,IL,1,14.0,0.0,0.0,0.0,0.0,,,1
TAMPA                    ,FL,16,25.0,0.0,0.0,0.0,0.0,,,1
TARENTUM                 ,PA,2,53.5,0.0,0.0,0.0,0.0,,,0
TAYLORS                  ,SC,1,17.0,0.0,0.0,0.0,0.0,,,1
TEHACHAPI                ,CA,1,28.0,0.0,0.0,0.0,0.0,,,1
TEMECULA                 ,CA,1,45.0,0.0,0.0,0.0,0.0,,,0
TEMPE                    ,AZ,6,22.333333333333332,0.0,0.0,0.0,0.0,,,1
TEMPLE                   ,TX,1,51.0,0.0,0.0,0.0,0.0,,,0
TEMPLE HILLS             ,MD,1,20.0,0.0,0.0,0.0,0.0,,,1
TEQUESTA                 ,FL,1,24.0,0.0,0.0,0.0,0.0,,,1
TETERBORO                ,NJ,1,17.0,0.0,0.0,0.0,0.0,,,1
TEXARKANA                ,TX,1,43.0,0.0,0.0,0.0,0.0,,,0
TEZOYUCA                 ,  ,1,19.0,0.0,0.0,0.0,0.0,,,1
THOMASTON                ,GA,2,16.5,0.0,0.0,0.0,0.0,,,1
THOMSON                  ,GA,2,17.0,0.0,0.0,0.0,0.0,,,1
THORNTON                 ,CO,2,16.5,0.0,0.0,0.0,0.0,,,1
THORNTOWN                ,IN,1,44.0,0.0,0.0,0.0,0.0,,,0
THORNVILLE               ,OH,1,17.0,0.0,0.0,0.0,0.0,,,1
THOUSAND PALMS           ,CA,1,36.0,0.0,0.0,0.0,0.0,,,0
TIFTON                   ,GA,2,25.5,0.0,0.0,0.0,0.0,,,1
TIGARD                   ,OR,1,17.0,0.0,0.0,0.0,0.0,,,1
TIJUANA                  ,  ,1,8.0,0.0,0.0,0.0,0.0,,,1
TILLAMOOK                ,OR,1,13.0,0.0,0.0,0.0,0.0,,,1
TOA ALTA                 ,PR,1,30.0,0.0,0.0,0.0,0.0,,,1
TOLEDO                   ,OH,10,20.0,0.0,0.0,0.0,0.0,,,1
TOLLAND                  ,CT,1,59.0,0.0,0.0,0.0,0.0,,,0
TOLLESON                 ,AZ,2,16.5,0.0,0.0,0.0,0.0,,,1
TOOELE                   ,UT,1,35.0,0.0,0.0,0.0,0.0,,,1
TOPEKA                   ,KS,4,20.25,0.0,0.0,0.0,0.0,,,1
TORRANCE                 ,CA,1,74.0,0.0,0.0,0.0,0.0,,,0
TOWANDA                  ,KS,1,37.0,0.0,0.0,0.0,0.0,,,0
TOWNSEND                 ,MA,1,61.0,0.0,0.0,0.0,0.0,,,0
TRACY                    ,CA,2,27.5,0.0,0.0,0.0,0.0,,,1
TRAVELERS REST           ,SC,1,24.0,0.0,0.0,0.0,0.0,,,1
TRENTON                  ,MI,1,49.0,0.0,0.0,0.0,0.0,,,0
TRENTON                  ,NE,1,24.0,0.0,0.0,0.0,0.0,,,1
TRENTON                  ,NJ,1,37.0,0.0,0.0,0.0,0.0,,,0
TROUP                    ,TX,2,44.0,0.0,0.0,0.0,0.0,,,0
TROY                     ,NY,1,17.0,0.0,0.0,0.0,0.0,,,1
TRUJILLO ALTO            ,PR,2,18.0,0.0,0.0,0.0,0.0,,,1
TUCSON                   ,AZ,16,24.4375,0.0,0.0,0.0,0.0,,,1
TUKWILA                  ,WA,1,35.0,0.0,0.0,0.0,0.0,,,1
TULSA                    ,OK,8,33.0,0.0,0.0,0.0,0.0,,,1
TUNNEL HILL              ,GA,1,61.0,0.0,0.0,0.0,0.0,,,0
TUPELO                   ,MS,1,45.0,0.0,0.0,0.0,0.0,,,0
TUPPER LAKE              ,NY,1,31.0,0.0,0.0,0.0,0.0,,,1
TURLOCK                  ,CA,1,30.0,0.0,0.0,0.0,0.0,,,1
